add6.pla.lattice2optimized_F_2_1	2	15	18	17	9.34681	29.7579	12
add6.pla.lattice2optimized_F_3_1	2	15	17	17	9.37471	30.2731	12
add6.pla.lattice2optimized_F_4_1	2	15	17	17	9.54056	29.9959	12
addm4.pla.lattice0optimized	0	9	13	13	0.098547	2.78826	9
addm4.pla.lattice0optimized_F_0_0	0	8	14	13	0.091951	1.44911	9
addm4.pla.lattice0optimized_F_1_0	0	8	14	13	0.092857	1.39579	9
addm4.pla.lattice0optimized_F_2_0	0	8	14	13	0.093435	1.36995	9
addm4.pla.lattice0optimized_F_3_0	0	8	14	13	0.090999	1.35454	9
addm4.pla.lattice0optimized_F_4_0	0	8	14	13	0.089934	1.35702	9
addm4.pla.lattice0optimized_F_5_0	0	8	14	13	0.091314	1.37122	9
addm4.pla.lattice0optimized_F_6_0	0	8	14	13	0.091737	1.38497	9
addm4.pla.lattice0optimized_F_7_0	0	8	14	13	0.091264	1.38112	9
addm4.pla.lattice0optimized_F_8_0	0	8	14	13	0.092382	1.36619	9
addm4.pla.lattice0optimized_F_0_1	0	8	14	13	0.089493	1.35435	9
addm4.pla.lattice0optimized_F_1_1	0	8	14	13	0.093548	1.33357	9
addm4.pla.lattice0optimized_F_2_1	0	8	14	13	0.092455	1.33793	9
addm4.pla.lattice0optimized_F_3_1	0	8	13	13	0.091311	1.35473	9
addm4.pla.lattice0optimized_F_4_1	0	8	16	13	0.092003	1.34672	9
addm4.pla.lattice0optimized_F_5_1	0	8	13	13	0.092124	1.32113	9
addm4.pla.lattice0optimized_F_6_1	0	8	14	13	0.093209	1.3447	9
addm4.pla.lattice0optimized_F_7_1	0	8	14	13	0.091353	1.367	9
addm4.pla.lattice0optimized_F_8_1	0	8	14	13	0.094343	1.34484	9
addm4.pla.lattice0optimized_F_0_2	0	9	13	13	0.098665	1.3359	9
addm4.pla.lattice0optimized_F_1_2	0	9	13	13	0.094127	1.36618	9
addm4.pla.lattice0optimized_F_2_2	0	9	14	13	0.090654	1.33028	9
addm4.pla.lattice0optimized_F_3_2	0	9	13	13	0.092305	1.36843	9
addm4.pla.lattice0optimized_F_4_2	0	9	16	13	0.091376	1.33012	9
addm4.pla.lattice0optimized_F_5_2	0	9	13	13	0.093037	1.36553	9
addm4.pla.lattice0optimized_F_6_2	0	9	14	13	0.092027	1.36465	9
addm4.pla.lattice0optimized_F_7_2	0	9	13	13	0.094129	1.36005	9
addm4.pla.lattice0optimized_F_8_2	0	9	14	13	0.092808	1.3671	9
addm4.pla.lattice0optimized_F_0_3	0	9	13	13	0.095679	1.35556	9
